,Unnamed: 0,Region,Country,City,Time,Geo,Language1,Language2,Language3,Text
450452,12491222,africa_sub,ng,emure ekiti,2021-04-24,s17fkkhxqsdj,eng,eng,lin,easy ride slide in amp out no friction road to ó sm
562753,12647491,africa_sub,ng,oyo,2021-05-10,s16u9t01t61c,eng,eng,lin,npvn id npoyo surname oladele first name janet dob state of residence oyo l g o
578383,12669434,africa_sub,ng,ijero ekiti,2021-05-12,s17s7wvx6k21,eng,eng,lin,state commissioner for and akin omole explains interven
611485,12715877,africa_sub,ng,zaria,2021-05-19,s1vqznwunbpy,eng,eng,lin,you go be my african queen and i go be your baba o you and i
612974,12717959,africa_sub,ng,igbo ora,2021-05-19,s16669ny71yb,eng,eng,lin,for sale a plot of land at quarry off liberty academy akala express k per plot
648634,12767711,africa_sub,ng,modakeke,2021-05-28,s174104gh916,eng,eng,lin,indeed poverty to prosperity gov seyi makinde transformation everywhere in oyo state from ibadan to oyo to ogbomosho to
650847,12770851,africa_sub,ng,ibadan,2021-05-29,s16f08vkbmw5,eng,eng,lin,upgrading of eacoed to emmanuel alayande university of education oyo another major achievement of governor seyi maki
660430,12784153,africa_sub,ng,azare,2021-05-30,s4p4rvvx1x07,eng,eng,lin,assalamu alaikum am a naval personnel may i see the girl pls
719273,12864762,africa_sub,ng,uromi,2021-06-08,s1hw05ey36e8,eng,eng,lin,so lie lie mohammed amp the aboki mala malami are the presidency can yo
728857,12878136,africa_sub,ng,epe,2021-06-09,s14v6wkwdqk8,eng,eng,lin,omo bum bum is top tier no room for debate
779928,12950052,africa_sub,ng,isieke,2021-06-18,s1jsqf19w5x4,eng,eng,lin,ghana premier league former asante kotoko skipper amos frimpong tip asante kotoko to win the league over arch riva
820293,13008216,africa_sub,ng,oyo,2021-06-26,s16u9t01t61c,eng,eng,lin,a good shelve and couch plug around mokola
61112,13176743,africa_sub,ng,gbongan,2021-07-17,s1746zr86re1,eng,eng,lin,for context otedola networth is b th in the world aliko dangote b and he
103503,13240595,africa_sub,ng,gbongan,2021-07-24,s1746zr86re1,eng,eng,lin,he is from oba he loves clubbing lol this one na obi boy
166840,13335248,africa_sub,ng,gbongan,2021-08-04,s1746zr86re1,eng,eng,lin,bitemore kitchen at mokola ibadan a good place for meet up blind date etc
169734,13339673,africa_sub,ng,ugep,2021-08-05,s1j8zzy57q3g,eng,eng,lin,loan james and promote elanga in first team
178596,13352448,africa_sub,ng,kano,2021-08-06,s4nh1zcsh8yx,eng,eng,lin,zango emirate council in ghana denies appointing malam mai rakumi as galadima kumasi
248069,13454786,africa_sub,ng,epe,2021-08-18,s14v6wkwdqk8,eng,eng,lin,certificate man fights yabatech for years dies after victory
289794,13517190,africa_sub,ng,modakeke,2021-08-25,s174104gh916,eng,lin,lin,oyo assembly asks makinde to immortalise sikiru ayinde barrister
304646,13538837,africa_sub,ng,abuja,2021-08-27,s1t7emtd72h3,eng,eng,lin,group uncovers plot to redeploy anambra inec rec rig anambra polls fingers malami sen andy uba
443295,13743407,africa_sub,ng,ila orangun,2021-09-19,s17mxe2h6qbz,eng,eng,lin,u mean a lil wayne with a touch of pa adeboye ba
449563,13752710,africa_sub,ng,buguma,2021-09-20,s0ufunjujxr6,eng,eng,lin,why dennis can t replace deeney at watford ex dr congo star ngonge
499640,13826410,africa_sub,ng,ifo,2021-09-29,s14qbbfjvqub,eng,lin,lin,makinde presents nbn budget to oyo assembly
499778,13826593,africa_sub,ng,iwo,2021-09-29,s16grjw5qsrq,eng,lin,lin,breaking makinde presents n billion budget to oyo assembly read more
503897,13832774,africa_sub,ng,isieke,2021-09-30,s1jsqf19w5x4,eng,lin,lin,makinde presents n billion budget to oyo assembly
507469,13837956,africa_sub,ng,ise ekiti,2021-09-30,s17f7xk2mze1,eng,eng,lin,meet the new regent of ogotun kingdom princess febisola oyebade congratulations
529171,13869814,africa_sub,ng,jimeta,2021-10-04,s38ug9vzq6ub,eng,eng,lin,e be like conrad nova tell u tin whe i do e
545370,13894059,africa_sub,ng,ebute ikorodu,2021-10-07,s14mx3ypuycp,eng,eng,lin,the morning edition with moyo oyatagun on rainbow fm our lovely moyo s daily breakfast show is spic
601195,13977492,africa_sub,ng,okene,2021-10-16,s1k6vy6vznn0,eng,eng,lin,i m in your dm ma touch of fragrance x touch of penile fracture combo made in heaven
693707,14116264,africa_sub,ng,abuja,2021-11-01,s1t7emtd72h3,fra,fra,lin,le sénégal accueille la ème édition du tournoi de lutte africaine de la cedeao tolac
752871,14205686,africa_sub,ng,potiskum,2021-11-11,s4pfeuhep0xj,eng,eng,lin,na so u com back wit glowing photo to snatch babies ba
755802,14210129,africa_sub,ng,inisa,2021-11-12,s17hdt53tfp9,eng,eng,lin,i think say an only me lions song challenge liquolions vote challenge
756748,14211550,africa_sub,ng,awka,2021-11-12,s1j52fx0qv9b,eng,eng,lin,where is bng where is bnl all this unpatriotic political elements are up to sabotage great ipob
771583,14233904,africa_sub,ng,isieke,2021-11-15,s1jsqf19w5x4,eng,eng,lin,africa s richest man aliko dangote loses brother sani
802043,14279497,africa_sub,ng,nnewi,2021-11-20,s1hfjrk9d5bq,fra,fra,lin,burkina faso la fmo finance mwc d énergie solaire à hauteur de m afrik
843531,14340903,africa_sub,ng,ugep,2021-11-27,s1j8zzy57q3g,eng,eng,lin,asante kotoko name man squad for karela united clash lamptey amankona dropped
35539,14414546,africa_sub,ng,abeokuta,2021-12-05,s162sjx7u8sg,eng,lin,lin,race to costa rica falconets thump hosts congo in brazzaville
60030,14450377,africa_sub,ng,esuk oron,2021-12-09,s0vgk1gd52c5,swa,lin,lin,blacko lisusu ohhhhh en plus abengi ye kevin
127192,14551639,africa_sub,ng,ila orangun,2021-12-21,s17mxe2h6qbz,eng,eng,lin,amazing airdrop happy to be apart of this project
127193,14551642,africa_sub,ng,ila orangun,2021-12-21,s17mxe2h6qbz,eng,eng,lin,amazing airdrop happy to be apart of this project sol
131741,14558377,africa_sub,ng,iwo,2021-12-22,s16grjw5qsrq,eng,eng,lin,makinde signs as appropriation bill grants financial autonomy to oyo assembly
133013,14560330,africa_sub,ng,buguma,2021-12-22,s0ufunjujxr6,eng,swa,lin,this psg team without mbappe k na lobi stars
184766,14639120,africa_sub,ng,lere,2022-01-01,s1y5564pq1sg,eng,lin,lin,happy new year democratic republic of the congo bandundu bas congo équateur and kinshasa croatia czech republ
199895,14661354,africa_sub,ng,ejigbo,2022-01-03,s17hfnpkcdez,eng,eng,lin,boss pls bless my account access bank acct name peter oluwalana
243698,14726411,africa_sub,ng,minna,2022-01-11,s1swtnnsgyu1,eng,eng,lin,once the name zaire is mentioned just think of the congo kinshasa not the congo brazzavi
254992,14742854,africa_sub,ng,bama,2022-01-13,s619x8b5hsyw,eng,eng,lin,and akikomi baba tunde johnson deputy clerk
306771,14818655,africa_sub,ng,effon alaiye,2022-01-21,s177xbshqxk7,eng,eng,lin,not me still up to cook beans this akindeko boy eh
394990,14946252,africa_sub,ng,igbo ora,2022-01-31,s16669ny71yb,eng,swa,lin,sakramente my account polaris bank olaniyan joshua eniola
395358,14946753,africa_sub,ng,pindiga,2022-01-31,s1zbbc3mjhhq,eng,eng,lin,gain gain gain gain gain gain gain gain follow and will be followed drop u handle and we will follow you
423235,14986951,africa_sub,ng,sagamu,2022-02-03,s14wgp1b5ht3,eng,lin,lin,photos travelling elephant spotted in saki oyo
423516,14987365,africa_sub,ng,gusau,2022-02-03,s4htpwqt2t4b,eng,eng,lin,the olukoya boys are searching for oil in gombe
430864,14997978,africa_sub,ng,bida,2022-02-04,s1s78vt4q801,eng,lin,lin,emmanuel alayande model high school mhs oyo oyo state
435144,15004235,africa_sub,ng,okigwi,2022-02-04,s1j1p6bhe3m0,eng,lin,lin,federal government girls college oyo oyo state
567528,15196370,africa_sub,ng,lagos,2022-02-17,s14ktq8zb8ub,eng,eng,lin,lilo loolo look the final eyeball to eyeball look that retired a senate president pyo eeeyah bukky tie bae la
621394,15274024,africa_sub,ng,damaturu,2022-02-22,s60db4zbdgf7,eng,eng,lin,lemme send u glo den go to bangis shop sell it and buy mtn
6941,15620681,africa_sub,ng,abuja,2022-03-18,s1t7emtd72h3,eng,eng,lin,recommend one for me biko tsakiyar ne balain ai it s so strong the front nd back is still soft yanda kika san sh
60999,15698281,africa_sub,ng,effon alaiye,2022-03-23,s177xbshqxk7,eng,eng,lin,greatest nigerian youths band for saraki
95585,15748425,africa_sub,ng,benin-city,2022-03-27,s1hh00yn64vs,eng,eng,lin,nigerian army discovers bomb factory in sambisa forest
99598,15754106,africa_sub,ng,owo,2022-03-27,s17bz59tvn7h,eng,eng,lin,i hope oyo apc will not repeat adelabu in
179690,15868575,africa_sub,ng,ilesa,2022-04-04,s1777dwdq9sf,eng,eng,lin,wike makinde ikpeazu in the north for consultations saraki bala tambuwal in the south for consultations
234828,15948602,africa_sub,ng,lagos,2022-04-10,s14ktq8zb8ub,eng,swa,lin,sokoto sokoto east sokoto north sokoto south taraba taraba south taraba central taraba north yob
315702,16065090,africa_sub,ng,buguma,2022-04-18,s0ufunjujxr6,eng,eng,lin,leave olamide face fansbase brainless fc flop boy
337330,16095762,africa_sub,ng,keffi,2022-04-20,s1td74v6uktv,swa,lin,lin,liboko ya mobali ezo beta prolongation kasi muasi a bloquer oyo ya yeee yebela yebela yebela
363225,16132664,africa_sub,ng,epe,2022-04-22,s14v6wkwdqk8,eng,eng,lin,bimbo kolade yunus akintunde faozy nurudeen guys i know going for the oyo apc central senatorial zone
370770,16143724,africa_sub,ng,ilorin,2022-04-23,s1e0re3hndy5,eng,eng,lin,and another loss oba lamidi adeyemi ii ikú bàbá yèyé rest on our monarch indeed a great loss to the oyo
509696,16341400,africa_sub,ng,igbo ora,2022-05-06,s16669ny71yb,eng,eng,lin,oyo east lg boss pays condolence visit on family of late oyo monarch
527697,16366899,africa_sub,ng,lafia,2022-05-08,s1w03b3duxyw,eng,eng,lin,another yellow card to katsina utd mustapha salisu and free kick to lobi stars fc lobi katsina
539544,16383626,africa_sub,ng,sapele,2022-05-09,s1h19tne5deg,eng,eng,lin,p our service and participation in the world john sabinus gboka mbappe to madrid apro
665308,16561181,africa_sub,ng,gbongan,2022-05-23,s1746zr86re1,eng,lin,lin,winners at primary elections for the senate seats in oyo state oyo central chief lukman oyebisi ilaka oyo nort
688696,16593599,africa_sub,ng,warri,2022-05-25,s0up6u70btny,eng,eng,lin,citadel of fire and miracle ministries a k a oyoyojesus chapel in one voice
767918,16705624,africa_sub,ng,lagos,2022-06-02,s14ktq8zb8ub,eng,swa,lin,lake como cinque terre capri siena matera tuscany pompeii positano dolomites trieste syracuse san gimignano florence
797528,16746393,africa_sub,ng,uromi,2022-06-05,s1hw05ey36e8,swa,lin,lin,ll christian mukuna lisolo ya motema with
832160,16792184,africa_sub,ng,ifo,2022-06-07,s14qbbfjvqub,eng,eng,lin,real madrid agree m deal to sign monaco star aurelién tchouaméni
848977,16814961,africa_sub,ng,lafiagi,2022-06-09,s1ef7q0k16rr,eng,eng,lin,yes chelsea has signed ousmane dembele check
855936,16824400,africa_sub,ng,ikerre,2022-06-09,s17dxj6f9mrf,eng,eng,lin,board members evangelist dr adesoye adekeye general overseer aroma of christ ministries evangelist oyebimpe a
24027,16868148,africa_sub,ng,effium,2022-06-12,s1jtxx9cyyyw,eng,eng,lin,baba to kaka that s frightening for our existence
75448,16938122,africa_sub,ng,modakeke,2022-06-16,s174104gh916,eng,eng,lin,following with notification on access bank oyeleke ibukun simon thanks boss and congra
79938,16944145,africa_sub,ng,minna,2022-06-16,s1swtnnsgyu1,eng,eng,lin,sambi albert lokonga to manchester united done deal and here we go
90557,16958829,africa_sub,ng,ugep,2022-06-17,s1j8zzy57q3g,eng,eng,lin,ampem dakoaa ladies preparing for this evening encounter with the togolese women national team ampem dakoaa la
124038,17004975,africa_sub,ng,ijebu igbo,2022-06-20,s14zeh0xybb1,swa,lin,lin,kimya yaya sala recherche koko na biso atika armée depuis
127432,17009650,africa_sub,ng,abuja,2022-06-20,s1th5qkvje33,eng,eng,lin,patrice lumumba why belgium is returning a congolese hero s golden tooth
163715,17062189,africa_sub,ng,okene,2022-06-23,s1k6vy6vznn0,eng,eng,lin,lord i seek for your divine intervention it still your boy akoko boy
208874,17128707,africa_sub,ng,owo,2022-06-27,s17bz59tvn7h,eng,eng,lin,why are peter obi s supporters all love to lie to show their support to obi kèké from cms to obalende oya
213571,17135311,africa_sub,ng,ilorin,2022-06-28,s1e0re3hndy5,eng,eng,lin,mokola roundabout leads to gate like mokola uch government house dugbe like mokola adamasingba i
224083,17149959,africa_sub,ng,sapele,2022-06-29,s1h19tne5deg,fra,fra,lin,ecobank élue banque de financement du commerce d afrique de l ouest
254536,17192006,africa_sub,ng,abuja,2022-07-01,s1t5nsuu2vyk,eng,eng,lin,your light determines your flight dunamis international gospel centre gboko
376421,17360953,africa_sub,ng,bida,2022-07-12,s1s78vt4q801,eng,eng,lin,support peace and congo s independence by sharing i congo content to your channels amp ear
449152,17460988,africa_sub,ng,ikire,2022-07-18,s16cz4n0yer3,eng,eng,lin,the last koboko was from my dad and na ghana koboko
449624,17461607,africa_sub,ng,effon alaiye,2022-07-18,s177xbshqxk7,eng,eng,lin,impeachment makinde set to replace olaniyan with lawal as oyo assembly gives approval
493638,17522427,africa_sub,ng,warri,2022-07-22,s0up6u70btny,eng,eng,lin,amazing art and great project discord nkd
661554,17754961,africa_sub,ng,ebute ikorodu,2022-08-05,s14mx3ypuycp,eng,eng,lin,special cbn interventions develop ranches in accordance to global standa
799222,17945174,africa_sub,ng,abuja,2022-08-17,s1th5qkvje33,eng,eng,lin,brain drain nigeria may import medical doctors in future nma via africa
836085,17996750,africa_sub,ng,jos,2022-08-21,s1y26t2bc08t,eng,eng,lin,labile is guinean i think it s the congolese immigrant lakaka
862731,18034039,africa_sub,ng,abakaliki,2022-08-24,s1ju02fnrdyh,eng,eng,lin,were living a deception kabila on galamsey
8026,18049318,africa_sub,ng,abuja,2022-08-26,s1t7emtd72h3,eng,eng,lin,peter obi pitobi pete obi i m in love with nigerians clinging to hope
48535,18106097,africa_sub,ng,ilorin,2022-08-30,s1e0re3hndy5,eng,eng,lin,the rot at tescom zonal office ogbomoso education share
67727,18132780,africa_sub,ng,nkpor,2022-09-01,s1hfgrxfk5nf,eng,eng,lin,make that bench warmer no touch our samba boy o else
79441,18149079,africa_sub,ng,uromi,2022-09-02,s1hw05ey36e8,fra,fra,lin,noélie yarigo réalise sa e meilleure performance
162358,18266661,africa_sub,ng,ikot ekpene,2022-09-12,s0vmrse4527x,eng,eng,lin,nay diabetes type one is insulin dependent diabetes or juvenile diabetes
195738,18315232,africa_sub,ng,kano,2022-09-17,s4nh1zcsh8yx,eng,lin,lin,you don t trust me yace mata of course not ba wani boye boye
214646,18342272,africa_sub,ng,buguma,2022-09-19,s0ufunjujxr6,fra,lin,lin,il a bien fait de supprimer moto na ye ya bosoto lokola libolo j allais insulter toute sa descendance
231932,18366938,africa_sub,ng,ilobu,2022-09-21,s17hw408mppm,eng,eng,lin,gov seyi makinde oyo central senatorial district candidate chief oyebisi ilaka our house of representatives cand
459463,18691158,africa_sub,ng,minna,2022-10-14,s1swtnnsgyu1,eng,eng,lin,he is busy mentioning ambulance team and emt he t
480013,18721405,africa_sub,ng,lafia,2022-10-16,s1w03b3duxyw,eng,eng,lin,bimbo ademoye biography and net worth age state parents husband boyfriend family
538515,18805491,africa_sub,ng,bama,2022-10-22,s619x8b5hsyw,fra,eng,lin,messi assists mbappé mbappé assists messi messi assists mbappé
670334,18992364,africa_sub,ng,abuja,2022-11-03,s1th5qkvje33,eng,lin,lin,budget makinde presents nbn budget of sustainable development to oyo assembly
688467,19018499,africa_sub,ng,abuja,2022-11-05,s1th5qkvje33,eng,eng,lin,e pain am your papa and mama na bastard bah tribalistic sets of dunce so ada anambra n
781205,19151367,africa_sub,ng,abuja,2022-11-13,s1th5qkvje33,eng,eng,lin,why blend in when you can stand out akana african print kimono
10718,19279007,africa_sub,ng,okrika,2022-11-22,s0v4cjtvttk2,eng,eng,lin,signed aniekan essienette gm marketing and communication ibom air
22709,19295858,africa_sub,ng,gbongan,2022-11-23,s1746zr86re1,eng,eng,lin,asaba oyo prepares athletes for national sports festival
46324,19329528,africa_sub,ng,okigwi,2022-11-25,s1j1p6bhe3m0,eng,eng,lin,if win election next in go compensate nigerians if balabluu wins in go compensate in fello
138959,19470414,africa_sub,ng,idanre,2022-12-06,s178kh98qxgt,eng,eng,lin,need koundé and dembélé on the next flight to barcelona
181332,19531315,africa_sub,ng,ilesa,2022-12-10,s1777dwdq9sf,eng,eng,lin,need dembélé amp koundé on the next flight to barcelona harry kane over to you
374835,19808534,africa_sub,ng,gbongan,2023-01-01,s1746zr86re1,swa,swa,lin,sipendi vile mpesa message zinaanza na r
395107,19836653,africa_sub,ng,ejigbo,2023-01-03,s17hfnpkcdez,eng,eng,lin,baba was a democratic person when your paymasters carry aso ebi to meet baba for ota in abi una eye
446129,19907589,africa_sub,ng,uromi,2022-12-19,s1hw05ey36e8,eng,eng,lin,bastard bastard bastard bastard bastard bastard bastard bastard bastard your papa bastard bastard bastard idiot
459712,19926527,africa_sub,ng,effon alaiye,2023-01-21,s177xbshqxk7,eng,eng,lin,years olopa ma ko the owner of this idea
471095,19942383,africa_sub,ng,olupona,2023-01-14,s16gppw1nwxm,eng,lin,lin,omi tuntun dignitaries at oyo pdp campaign flag off ilora oyo zone
607858,20130526,africa_sub,ng,ebute ikorodu,2023-02-02,s14mx3ypuycp,eng,eng,lin,ikoyi traffic review movement from akinadesola inward falomo is good falomo inward golden gate to bayokuku is
102988,20625001,africa_sub,ng,isieke,2023-03-09,s1jsqf19w5x4,eng,eng,lin,t bills auction government gets bn at interest
266515,20850196,africa_sub,ng,sapele,2023-03-26,s1h19tne5deg,eng,eng,lin,happy sunday twitter ng mc oluomo chief of staff ellu p yemi b o d keyamo kogi
269835,20854841,africa_sub,ng,isieke,2023-03-27,s1jsqf19w5x4,eng,eng,lin,actress omotola jalade ekeinde and husband celebrate years of marriage
307213,20907276,africa_sub,ng,potiskum,2023-04-26,s4pfeuhep0xj,eng,eng,lin,i signed for man city from now henceforth
